,Instrument,Date,1 Month Total Return,Company Market Cap,Price Close
35,WEC.N,2006-12-29T00:00:00Z,1.45361265530002,5551817787.18,23.73
36,WEC.N,2007-01-31T00:00:00Z,-1.89633375512501,5445284747.52,23.28
37,WEC.N,2007-02-28T00:00:00Z,4.85155744973704,5607848016.4,23.975
38,WEC.N,2007-03-30T00:00:00Z,1.18873826892769,5674427245.96,24.26
39,WEC.N,2007-04-30T00:00:00Z,0.55647155759464,5706003819.67,24.395
40,WEC.N,2007-05-31T00:00:00Z,-0.222369287527413,5663901721.39,24.215
41,WEC.N,2007-06-29T00:00:00Z,-7.85416666750579,5172710574.79,22.115
42,WEC.N,2007-07-31T00:00:00Z,-2.93918155041736,5020592193.26999,21.465
43,WEC.N,2007-08-31T00:00:00Z,3.82039661630806,5181980901.09,22.155
44,WEC.N,2007-09-28T00:00:00Z,1.87782805327612,5266183705.17,22.515
45,WEC.N,2007-10-31T00:00:00Z,6.32911392417774,5599234287.36,23.94
46,WEC.N,2007-11-30T00:00:00Z,2.09145153451142,5594556564.48,23.92
47,WEC.N,2007-12-31T00:00:00Z,1.81856187551268,5696297037.12,24.355
48,WEC.N,2008-01-31T00:00:00Z,-6.52843358722447,5324003471.98,22.765
49,WEC.N,2008-02-29T00:00:00Z,-2.86318333788893,5100659596.92,21.81
50,WEC.N,2008-03-31T00:00:00Z,0.848234754471,5143660652.47,21.995
51,WEC.N,2008-04-30T00:00:00Z,8.85321101019221,5549400649.38,23.73
52,WEC.N,2008-05-30T00:00:00Z,1.79050858573846,5617218862.12,24.02
53,WEC.N,2008-06-30T00:00:00Z,-5.87010824420767,5287119732.01999,22.61
54,WEC.N,2008-07-31T00:00:00Z,-0.221141088357557,5275427737.92,22.56
55,WEC.N,2008-08-29T00:00:00Z,4.26427963026164,5468345640.57,23.385
56,WEC.N,2008-09-30T00:00:00Z,-3.99828950171591,5249662920.4,22.45
57,WEC.N,2008-10-31T00:00:00Z,-3.11804009139599,5085976326.0,21.75
58,WEC.N,2008-11-28T00:00:00Z,-0.103467889175735,5081299566.16,21.73
59,WEC.N,2008-12-31T00:00:00Z,-3.40543027954331,4908259452.08,20.99
60,WEC.N,2009-01-30T00:00:00Z,6.19342544122996,5212248841.67999,22.29
61,WEC.N,2009-02-27T00:00:00Z,-11.8978732906072,4655515798.56,19.91
62,WEC.N,2009-03-31T00:00:00Z,3.39025615278368,4813349709.36,20.585
63,WEC.N,2009-04-30T00:00:00Z,-1.76991150292117,4671883759.68,19.98
64,WEC.N,2009-05-29T00:00:00Z,-0.389847719109537,4613426755.68,19.73
65,WEC.N,2009-06-30T00:00:00Z,3.16776482543037,4759486705.8,20.355
66,WEC.N,2009-07-31T00:00:00Z,5.55146155611432,5023707780.59999,21.485
67,WEC.N,2009-08-31T00:00:00Z,6.61501277167911,5315987730.59999,22.735
68,WEC.N,2009-09-30T00:00:00Z,-1.61184926999692,5280870592.72,22.585
69,WEC.N,2009-10-30T00:00:00Z,-3.32078813288067,5105504068.72,21.835
70,WEC.N,2009-11-30T00:00:00Z,4.0451796641475,5272686821.6,22.55
71,WEC.N,2009-12-31T00:00:00Z,10.4878048779892,5825675927.28,24.915
72,WEC.N,2010-01-29T00:00:00Z,-1.78607264800512,5721625123.04,24.47
73,WEC.N,2010-02-26T00:00:00Z,-0.131326553280964,5661502838.2,24.215
74,WEC.N,2010-03-31T00:00:00Z,2.02353913110673,5776065563.4,24.705
75,WEC.N,2010-04-30T00:00:00Z,6.16659927327272,6138457857.4,26.255
76,WEC.N,2010-05-28T00:00:00Z,-5.96524599950076,5728136260.0,24.5
77,WEC.N,2010-06-30T00:00:00Z,3.5510204098697,5931399141.56,25.37
78,WEC.N,2010-07-30T00:00:00Z,6.9767441861996,6345217686.32,27.14
79,WEC.N,2010-08-31T00:00:00Z,3.4340203177821,6515888611.56,27.87
80,WEC.N,2010-09-30T00:00:00Z,3.86343216405485,6756640646.59999,28.9
81,WEC.N,2010-10-29T00:00:00Z,3.01038062493599,6960041247.38,29.77
82,WEC.N,2010-11-30T00:00:00Z,1.82826363507242,7039531137.34,30.11
83,WEC.N,2010-12-31T00:00:00Z,-2.25838591907596,6880551357.42,29.43
84,WEC.N,2011-01-31T00:00:00Z,2.42949371255925,7046416177.88,30.145
85,WEC.N,2011-02-28T00:00:00Z,-0.506193096555019,6919022022.4,29.6
86,WEC.N,2011-03-31T00:00:00Z,3.0405405410852,7129263095.5,30.5
87,WEC.N,2011-04-29T00:00:00Z,2.32786885329337,7295222990.51,31.21
88,WEC.N,2011-05-31T00:00:00Z,1.02212769307883,7309247770.37,31.27
89,WEC.N,2011-06-30T00:00:00Z,0.771456122762593,7327742008.95,31.35
90,WEC.N,2011-07-29T00:00:00Z,-2.2328548659432,7164124165.04999,30.65
91,WEC.N,2011-08-31T00:00:00Z,4.17242516954393,7395526544.28,31.64
92,WEC.N,2011-09-30T00:00:00Z,-0.571973307636653,7236367115.25,31.29
93,WEC.N,2011-10-31T00:00:00Z,3.64333652912414,7500012321.75,32.43
94,WEC.N,2011-11-30T00:00:00Z,1.8531678550723,7673463115.5,33.18
95,WEC.N,2011-12-30T00:00:00Z,5.36467751585323,8085119666.0,34.96
96,WEC.N,2012-01-31T00:00:00Z,-2.74599542387785,7835692258.0,34.0
97,WEC.N,2012-02-29T00:00:00Z,0.374960053496065,7854113606.4,34.08
98,WEC.N,2012-03-30T00:00:00Z,3.22769953279975,8107620794.4,35.18
99,WEC.N,2012-04-30T00:00:00Z,4.71859010936451,8489962826.28,36.84
100,WEC.N,2012-05-31T00:00:00Z,3.54974394682597,8720417843.28,37.84
101,WEC.N,2012-06-29T00:00:00Z,6.5141318972366,9119105022.69,39.57
102,WEC.N,2012-07-31T00:00:00Z,2.95678544373135,9388413916.98,40.74
103,WEC.N,2012-08-31T00:00:00Z,-6.11176675309849,8747771042.92,37.96
104,WEC.N,2012-09-28T00:00:00Z,-1.1545526119219,8680941390.59,37.67
105,WEC.N,2012-10-31T00:00:00Z,2.12370586930042,8850796516.18,38.47
106,WEC.N,2012-11-30T00:00:00Z,-0.10561116006339,8634530627.82,37.53
107,WEC.N,2012-12-31T00:00:00Z,-1.81188382482526,8478082963.9,36.85
108,WEC.N,2013-01-31T00:00:00Z,7.00135685260959,9029669397.51,39.43
109,WEC.N,2013-02-28T00:00:00Z,8.12997251900667,9446402632.8,41.3
110,WEC.N,2013-03-28T00:00:00Z,3.84987893360464,9810077697.84,42.89
111,WEC.N,2013-04-30T00:00:00Z,4.77966892160113,10278812518.8,44.94
112,WEC.N,2013-05-31T00:00:00Z,-8.47399707459825,9334186446.2,40.81
113,WEC.N,2013-06-28T00:00:00Z,-0.146163215991202,9375356589.8,40.99
114,WEC.N,2013-07-31T00:00:00Z,6.07465235389202,9898949768.24,43.48
115,WEC.N,2013-08-30T00:00:00Z,-4.76803877123654,9343442927.52,41.04
116,WEC.N,2013-09-30T00:00:00Z,-1.60818713588591,9146860196.22,40.38
117,WEC.N,2013-10-31T00:00:00Z,4.28429915506037,9538739050.59,42.11
118,WEC.N,2013-11-29T00:00:00Z,-0.021297791698982,9461722397.13,41.77
119,WEC.N,2013-12-31T00:00:00Z,-1.02944697176767,9364318982.46,41.34
120,WEC.N,2014-01-31T00:00:00Z,3.21722302776679,9641128450.32,42.67
121,WEC.N,2014-02-28T00:00:00Z,6.96846578582473,9928894575.04,43.96
122,WEC.N,2014-03-31T00:00:00Z,5.89171974426725,10497930630.25,46.55
123,WEC.N,2014-04-30T00:00:00Z,5.52895080366287,10933183178.4,48.48
124,WEC.N,2014-05-30T00:00:00Z,-5.2981395171862,10265645591.6,45.52
125,WEC.N,2014-06-30T00:00:00Z,3.0755711751272,10581334025.76,46.92
126,WEC.N,2014-07-31T00:00:00Z,-7.11849957511752,9828101808.24,43.58
127,WEC.N,2014-08-29T00:00:00Z,4.96208238125684,10222759407.24,45.33
128,WEC.N,2014-09-30T00:00:00Z,-5.14008382890168,9697245663.0,43.0
129,WEC.N,2014-10-31T00:00:00Z,15.488372090142,11199191154.06,49.66
130,WEC.N,2014-11-28T00:00:00Z,0.462401851506655,11140556645.4,49.4
131,WEC.N,2014-12-31T00:00:00Z,6.76113360242545,11893784564.34,52.74
132,WEC.N,2015-01-30T00:00:00Z,5.74516496070157,12577102107.57,55.77
133,WEC.N,2015-02-27T00:00:00Z,-9.49791668573522,11495815342.5199,50.98
134,WEC.N,2015-03-31T00:00:00Z,-2.90309925249431,11162080413.0,49.5
135,WEC.N,2015-04-30T00:00:00Z,-1.22662376810681,11076391714.88,49.12
136,WEC.N,2015-05-29T00:00:00Z,-0.832323808859326,10886974592.72,48.28
137,WEC.N,2015-06-30T00:00:00Z,-6.42780115981865,14196330076.26,44.97
138,WEC.N,2015-07-31T00:00:00Z,8.96152990706627,15468538442.0,49.0
139,WEC.N,2015-08-31T00:00:00Z,-2.30909793248991,15042364423.6999,47.65
140,WEC.N,2015-09-30T00:00:00Z,8.34024896050087,16485042031.22,52.22
141,WEC.N,2015-10-30T00:00:00Z,-1.26388356998279,16276690293.56,51.56
142,WEC.N,2015-11-30T00:00:00Z,-3.46161238017343,15569557123.32,49.32
143,WEC.N,2015-12-31T00:00:00Z,4.03487429192122,16197720179.76,51.31
144,WEC.N,2016-01-29T00:00:00Z,7.63983629007388,17435199484.0799,55.23
145,WEC.N,2016-02-29T00:00:00Z,2.92270625986431,17786996905.65,56.35
146,WEC.N,2016-03-31T00:00:00Z,6.60159716364659,18963107604.72,60.07
147,WEC.N,2016-04-29T00:00:00Z,-2.34859922914099,18373823919.47,58.21
148,WEC.N,2016-05-31T00:00:00Z,4.16708356365403,18983023028.98,60.14
149,WEC.N,2016-06-30T00:00:00Z,9.32529716908914,20609983910.3999,65.3
150,WEC.N,2016-07-29T00:00:00Z,-0.597243492785038,20486892122.8799,64.91
151,WEC.N,2016-08-31T00:00:00Z,-7.01610159948449,18899323683.84,59.88
152,WEC.N,2016-09-30T00:00:00Z,0.537273340426259,18899163864.12,59.88
153,WEC.N,2016-10-31T00:00:00Z,-0.267201068940659,18848665096.28,59.72
154,WEC.N,2016-11-30T00:00:00Z,-3.44657670660006,17677724916.9899,56.01
155,WEC.N,2016-12-30T00:00:00Z,4.71344402923985,18510954586.35,58.65
156,WEC.N,2017-01-31T00:00:00Z,0.682011937364302,18635443233.1499,59.05
157,WEC.N,2017-02-28T00:00:00Z,4.43872837396,19020020100.48,60.27
158,WEC.N,2017-03-31T00:00:00Z,0.597312094453417,19133568229.86,60.63
159,WEC.N,2017-04-28T00:00:00Z,0.148932648655697,19098854515.44,60.52
160,WEC.N,2017-05-31T00:00:00Z,4.59360483224003,19805751972.72,62.76
161,WEC.N,2017-06-30T00:00:00Z,-1.90186990389092,19370089927.98,61.38
162,WEC.N,2017-07-31T00:00:00Z,2.59042033310062,19871856675.87,62.97
163,WEC.N,2017-08-31T00:00:00Z,4.40607203150727,20581903960.62,65.22
164,WEC.N,2017-09-29T00:00:00Z,-3.578559360056,19811897127.38,62.78
165,WEC.N,2017-10-31T00:00:00Z,7.34310290031386,21266637123.18,67.39
166,WEC.N,2017-11-30T00:00:00Z,3.77749074560103,21929345803.3799,69.49
167,WEC.N,2017-12-29T00:00:00Z,-4.40351129733629,20963684583.66,66.43
168,WEC.N,2018-01-31T00:00:00Z,-3.20638265652414,20289511028.5,64.3
169,WEC.N,2018-02-28T00:00:00Z,-5.54328835786118,18907085375.36,59.92
170,WEC.N,2018-03-29T00:00:00Z,4.63951935811295,19784283261.6,62.7
171,WEC.N,2018-04-30T00:00:00Z,2.51993620396602,20282834578.24,64.28
172,WEC.N,2018-05-31T00:00:00Z,-0.880914463425564,19926275725.2,63.15
173,WEC.N,2018-06-29T00:00:00Z,1.97160883159488,20399583937.2,64.65
174,WEC.N,2018-07-31T00:00:00Z,2.66047950578598,20941954943.76,66.37
175,WEC.N,2018-08-31T00:00:00Z,2.66415441130261,21323750415.84,67.58
176,WEC.N,2018-09-28T00:00:00Z,-1.57747309584866,21065012988.48,66.76
177,WEC.N,2018-10-31T00:00:00Z,2.45656081587629,21581981888.4,68.4
178,WEC.N,2018-11-30T00:00:00Z,4.72833981546974,22869328176.48,72.48
179,WEC.N,2018-12-31T00:00:00Z,-4.44260485606768,21853136277.92,69.26
180,WEC.N,2019-01-31T00:00:00Z,5.44325729181798,23037702238.69,73.03
181,WEC.N,2019-02-28T00:00:00Z,8.38272147541965,24062551782.64,76.28
182,WEC.N,2019-03-29T00:00:00Z,3.67068694277652,24945812729.04,79.08
183,WEC.N,2019-04-30T00:00:00Z,-0.82195245415424,24739833555.14,78.43
184,WEC.N,2019-05-31T00:00:00Z,3.46181011255116,25408562958.8999,80.55
185,WEC.N,2019-06-28T00:00:00Z,4.17343496154927,26298099241.26,83.37
186,WEC.N,2019-07-31T00:00:00Z,2.50689696525916,26957145177.1999,85.46
187,WEC.N,2019-08-30T00:00:00Z,12.8014697582866,30209288481.3999,95.77
188,WEC.N,2019-09-30T00:00:00Z,-0.699592776402769,29997925084.5,95.1
189,WEC.N,2019-10-31T00:00:00Z,-0.736067299082666,29777120168.0,94.4
190,WEC.N,2019-11-29T00:00:00Z,-4.84531807412064,27963365496.75,88.65
191,WEC.N,2019-12-31T00:00:00Z,4.03835307387175,29092526794.13,92.23
192,WEC.N,2020-01-31T00:00:00Z,8.30532364741945,31508755301.59,99.89
193,WEC.N,2020-02-28T00:00:00Z,-5.85975733598292,29124070247.23,92.33
194,WEC.N,2020-03-31T00:00:00Z,-4.54890068353283,27799245217.03,88.13
195,WEC.N,2020-04-30T00:00:00Z,-1.45826531906849,28562596782.05,90.55
196,WEC.N,2020-05-29T00:00:00Z,2.05909647097955,28934809528.63,91.73
197,WEC.N,2020-06-30T00:00:00Z,-4.447836040283,27647836642.15,87.65
198,WEC.N,2020-07-31T00:00:00Z,8.68225898234456,30048293423.06,95.26
199,WEC.N,2020-08-31T00:00:00Z,-0.555573004999943,29676080676.48,94.08
200,WEC.N,2020-09-30T00:00:00Z,3.50352488780457,30565606053.9,96.9
201,WEC.N,2020-10-30T00:00:00Z,3.76676986562006,31716942092.05,100.55
202,WEC.N,2020-11-30T00:00:00Z,-4.98637799566395,29950508718.45,94.95
203,WEC.N,2020-12-31T00:00:00Z,-3.07530278950567,29029439887.93,92.03
204,WEC.N,2021-01-29T00:00:00Z,-3.40106487173868,28042129805.9,88.9
205,WEC.N,2021-02-26T00:00:00Z,-9.17230460950836,25436640579.84,80.64
206,WEC.N,2021-03-31T00:00:00Z,16.0590277774448,29521517756.29,93.59
207,WEC.N,2021-04-30T00:00:00Z,4.04754256726776,30650773377.27,97.17
208,WEC.N,2021-05-28T00:00:00Z,-2.67175395005463,29622456806.21,93.91
209,WEC.N,2021-06-30T00:00:00Z,-5.2816526454554,28057901532.45,88.95
210,WEC.N,2021-07-30T00:00:00Z,5.83473861687329,29695006748.34,94.14
211,WEC.N,2021-08-31T00:00:00Z,1.0724057359857,29802254488.88,94.48
212,WEC.N,2021-09-30T00:00:00Z,-7.17743632833583,27821325634.2,88.2
213,WEC.N,2021-10-29T00:00:00Z,2.10884353838305,28408033861.86,90.06
214,WEC.N,2021-11-30T00:00:00Z,-2.75397608148054,27420723779.83,86.93
215,WEC.N,2021-12-31T00:00:00Z,11.6645576933752,30619229924.17,97.07
216,WEC.N,2022-01-31T00:00:00Z,-0.030905535025572,30609766888.24,97.04
217,WEC.N,2022-02-28T00:00:00Z,-5.14148505067945,28666690177.28,90.88
218,WEC.N,2022-03-31T00:00:00Z,9.82614436381961,31483520539.11,99.81
219,WEC.N,2022-04-29T00:00:00Z,-0.239306010788576,31559224826.55,100.05
220,WEC.N,2022-05-31T00:00:00Z,5.77527963748114,33142706172.17,105.07
221,WEC.N,2022-06-30T00:00:00Z,-5.52895898031863,31745331199.84,100.64
222,WEC.N,2022-07-29T00:00:00Z,3.1498410149724,32745258663.11,103.81
223,WEC.N,2022-08-31T00:00:00Z,0.047396252757737,32533917527.34,103.14
224,WEC.N,2022-09-30T00:00:00Z,-13.5691504768222,28209310107.33,89.43
225,WEC.N,2022-10-31T00:00:00Z,2.12456670166847,28808635716.23,91.33
226,WEC.N,2022-11-30T00:00:00Z,9.06774878574255,31272179403.34,99.14
227,WEC.N,2022-12-30T00:00:00Z,-5.42666935558195,29575141626.56,93.76
228,WEC.N,2023-01-31T00:00:00Z,0.24530716864346,29647691568.69,93.99
229,WEC.N,2023-02-28T00:00:00Z,-3.62927609568692,27966425518.46,88.66
230,WEC.N,2023-03-31T00:00:00Z,6.91405368738862,29900039193.49,94.79
231,WEC.N,2023-04-28T00:00:00Z,1.82106934895365,30335338846.27,96.17
232,WEC.N,2023-05-31T00:00:00Z,-8.4162084151108,27553206282.85,87.35
233,WEC.N,2023-06-30T00:00:00Z,2.03515263655407,27833943015.44,88.24
234,WEC.N,2023-07-31T00:00:00Z,1.83590208335636,28344946955.66,89.86
235,WEC.N,2023-08-31T00:00:00Z,-5.54620698409278,26534352747.72,84.12
236,WEC.N,2023-09-29T00:00:00Z,-5.49102428794793,25408251472.05,80.55
237,WEC.N,2023-10-31T00:00:00Z,1.042830540065,25673216478.09,81.39
238,WEC.N,2023-11-30T00:00:00Z,3.48243000856321,26376635482.22,83.62
239,WEC.N,2023-12-29T00:00:00Z,0.657737383656376,26550124474.27,84.17
240,WEC.N,2024-01-31T00:00:00Z,-4.05132469825323,25484747547.6,80.76
241,WEC.N,2024-02-29T00:00:00Z,-1.37082770681446,24768422919.8999,78.49
242,WEC.N,2024-03-28T00:00:00Z,4.62479296674045,25935206395.36,82.12
243,WEC.N,2024-04-30T00:00:00Z,0.633219678140029,26099578589.68,82.64
244,WEC.N,2024-05-31T00:00:00Z,-0.983632696773262,25591104224.61,81.03
245,WEC.N,2024-06-28T00:00:00Z,-1.00933636303797,24779440176.0199,78.46
246,WEC.N,2024-07-31T00:00:00Z,9.6864644404792,27201793250.06,86.06
247,WEC.N,2024-08-30T00:00:00Z,9.1059469888229,29404866675.03,93.03
248,WEC.N,2024-09-30T00:00:00Z,3.38600451467266,30426970616.28,96.18
249,WEC.N,2024-10-31T00:00:00Z,-0.675816177999611,30221340226.38,95.53
250,WEC.N,2024-11-29T00:00:00Z,6.14155563729857,31967616768.3,101.05
