,Instrument,Date,1 Month Total Return,Company Market Cap,Price Close
0,TDY.N,2004-01-30T00:00:00Z,2.12201591527821,620490312.75,19.25
1,TDY.N,2004-02-27T00:00:00Z,4.432989691986,657448467.16,20.26
2,TDY.N,2004-03-31T00:00:00Z,-7.69990128301346,606825584.199999,18.7
3,TDY.N,2004-04-30T00:00:00Z,0.26413100931646,615911742.68,18.98
4,TDY.N,2004-05-28T00:00:00Z,-2.95047418349638,597739425.72,18.42
5,TDY.N,2004-06-30T00:00:00Z,8.68621063880968,650123033.56,20.02
6,TDY.N,2004-07-30T00:00:00Z,8.19180819213405,703379865.48,21.66
7,TDY.N,2004-08-31T00:00:00Z,11.4958448767114,784239323.699999,24.15
8,TDY.N,2004-09-30T00:00:00Z,3.68530020666642,817968283.6,25.04
9,TDY.N,2004-10-29T00:00:00Z,2.11661341856455,835281510.05,25.57
10,TDY.N,2004-11-30T00:00:00Z,16.1517403194152,970194010.5,29.7
11,TDY.N,2004-12-31T00:00:00Z,-0.909090909758481,961374064.95,29.43
12,TDY.N,2005-01-31T00:00:00Z,2.17465171662943,982280602.55,30.07
13,TDY.N,2005-02-28T00:00:00Z,2.78991596598486,1014510551.33999,30.58
14,TDY.N,2005-03-31T00:00:00Z,2.35448005421111,1038396999.9,31.3
15,TDY.N,2005-04-29T00:00:00Z,-4.90778368131737,1012610647.62,30.42
16,TDY.N,2005-05-31T00:00:00Z,3.9447731759541,1052555840.82,31.62
17,TDY.N,2005-06-30T00:00:00Z,5.09677419187262,1084511995.37999,32.58
18,TDY.N,2005-07-29T00:00:00Z,16.4825046036953,1264640866.5,37.95
19,TDY.N,2005-08-31T00:00:00Z,1.79183135428118,1287301098.1,38.63
20,TDY.N,2005-09-30T00:00:00Z,-6.58536585484106,1148673798.89999,34.47
21,TDY.N,2005-10-31T00:00:00Z,2.29184798501183,1185608896.56,35.26
22,TDY.N,2005-11-30T00:00:00Z,-7.22584301451904,1100874511.44,32.74
23,TDY.N,2005-12-30T00:00:00Z,-11.1178985956571,978480399.6,29.1
24,TDY.N,2006-01-31T00:00:00Z,12.3024054995456,1098857026.08,32.68
